frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_text
695,240.0,"[449.0647802131227, 597.6797756241848, 593.309571316585, 827.1114486225539]","[451.27056884765625, 682.022705078125, 506.5503845214844, 718.7994384765625]","59-TA
053.15"
695,282.0,"[615.9499180066766, 579.2002750171654, 715.8627636780393, 755.3418205740098]","[625.2373657226562, 643.2246704101562, 667.4421997070312, 670.87744140625]","59-T2
686.23"
696,282.0,"[607.9982295192125, 577.1304642256225, 706.4131514492859, 753.192738552938]","[613.3892822265625, 644.8478393554688, 657.4366455078125, 673.1552124023438]","59-T2
686.23"
696,240.0,"[440.80289980868963, 589.8438116592565, 585.2471634503264, 821.9458384876391]","[446.73687744140625, 677.98779296875, 503.0211181640625, 713.028564453125]","59-TA
053.15"
697,240.0,"[433.8013538426372, 581.0260500450182, 577.2140651782354, 816.1342613453129]","[438.4366149902344, 676.1903076171875, 490.3818054199219, 710.8047485351562]","59-TA
053.15"
697,282.0,"[594.0701086008622, 566.4784197700748, 695.2423445046819, 748.6846817914576]","[597.11474609375, 639.89990234375, 644.9008178710938, 668.72412109375]",59T2685623
698,240.0,"[427.50604261742717, 571.6898953116142, 570.7758155494768, 810.7280951721139]","[433.0626220703125, 673.817626953125, 486.37200927734375, 708.6549072265625]",59T4405315
698,282.0,"[585.563906228082, 574.7143116758335, 685.6837790812606, 751.7626498780297]","[591.2030029296875, 638.3615112304688, 642.2249755859375, 665.4483032226562]","59-T2
686.23"
699,240.0,"[423.9717595534147, 577.0096225216678, 566.0037367224463, 813.359665737124]","[427.9310302734375, 673.7047729492188, 483.29498291015625, 708.2840576171875]",59T4405315
699,282.0,"[579.9444384558914, 574.7258782191541, 679.4365727825433, 749.9035506876642]","[587.3877563476562, 638.7266235351562, 634.6580810546875, 665.016357421875]","59-T2
686.23"
700,240.0,"[419.42867323134993, 575.446354731396, 560.7705976805684, 812.0077749084369]","[422.98541259765625, 673.9546508789062, 477.93853759765625, 706.566650390625]","59-TA
053.15"
700,289.0,"[802.0294579118929, 582.6855424578129, 899.3772669779146, 746.7324245339577]","[825.3136596679688, 632.1362915039062, 864.8069458007812, 659.595703125]","59-V5
0599"
700,282.0,"[573.8883217877591, 573.2576655599265, 671.1397792950908, 748.1202308799863]","[581.5596923828125, 638.8189697265625, 622.4569091796875, 666.2178344726562]",59T2686253
701,240.0,"[412.78107367086227, 577.9868280318864, 552.7905730962686, 811.1964360922383]","[417.33837890625, 673.0265502929688, 470.89178466796875, 706.8306274414062]","59-TA
053.15"
701,289.0,"[793.4140091383479, 577.173533856221, 900.525680099875, 747.4520460773388]","[813.4887084960938, 633.20703125, 853.2134399414062, 659.6959228515625]","59-V3
505.99"
701,282.0,"[563.5220257826007, 576.7684728501115, 658.3631140928, 747.2842999985226]","[571.3370361328125, 637.2910766601562, 616.3414306640625, 663.0650024414062]","59-T2
685.23"
702,240.0,"[404.5644852562882, 579.0991697487364, 541.768318384701, 807.9632623132702]","[407.8312683105469, 668.0025634765625, 460.1362609863281, 700.5794067382812]","59-TA
053.15"
702,289.0,"[782.038102476797, 569.202736632774, 894.8842634685983, 744.7032210592175]","[805.5635986328125, 629.2005004882812, 841.771240234375, 655.2843627929688]",59YV35350599
702,282.0,"[554.9618974025911, 572.9967691720556, 649.280837093922, 742.2008716768551]","[561.2349853515625, 631.9066772460938, 603.7647705078125, 658.34033203125]",59T2658623
703,240.0,"[396.67979436383087, 577.2266485180814, 530.4759813332566, 803.3130905281382]","[400.4061584472656, 664.8076782226562, 452.83209228515625, 699.0864868164062]","59-TA
053.15"
703,289.0,"[767.1099799917761, 570.1446497056077, 876.2050240347226, 742.1451052836167]","[790.8345947265625, 630.1199951171875, 826.4422607421875, 654.410888671875]","59-V3
305.99"
703,282.0,"[540.9219089002744, 574.2728462832081, 634.428314142856, 740.8622375758812]","[551.036376953125, 630.604736328125, 595.3702392578125, 658.325927734375]","59-T2
686.23"
704,240.0,"[387.94991817480286, 571.6706503414878, 521.5486673722462, 799.4967966824656]","[394.1305847167969, 670.82373046875, 443.1532287597656, 705.0745239257812]","59-TA
053.15"
704,289.0,"[755.2891290857402, 573.230075824352, 863.5157320290576, 742.8025974493813]","[782.1973876953125, 630.5582275390625, 822.4468994140625, 658.94140625]","59-V3
3599"
704,282.0,"[532.2350858329879, 573.9894065388113, 625.2317247597927, 740.1811987190291]","[541.4075927734375, 633.5205078125, 586.77734375, 661.6368408203125]",59T2686523
705,240.0,"[381.92888571159506, 578.1662006774734, 514.0873465933964, 804.6563961130089]","[386.6521911621094, 674.918701171875, 434.8283386230469, 705.6793212890625]","59-TA
053.15"
705,289.0,"[744.7185761444151, 584.1586225159932, 852.7383156174184, 748.9202060539948]","[770.1483764648438, 638.2599487304688, 811.5265502929688, 664.3052978515625]","59-V3
305.99"
705,282.0,"[524.6612574028265, 577.651799681501, 616.951409548007, 743.3346692527064]","[531.6630859375, 642.0491943359375, 568.6695556640625, 665.1420288085938]","59-T2
686.23"
706,240.0,"[370.043995167138, 571.4206705244404, 503.08726811751643, 802.7614872070798]","[373.1186828613281, 676.105712890625, 425.6878967285156, 708.33056640625]",59T4405315
706,282.0,"[507.34650748597306, 586.6321043838473, 595.2652941158543, 748.4892083054724]","[519.332275390625, 644.7536010742188, 556.534912109375, 670.4417114257812]",59Y2685623
706,289.0,"[731.815651959204, 585.835053534536, 839.5771327872618, 751.5075647650276]","[757.67236328125, 640.364013671875, 795.4468994140625, 666.1502685546875]","59-V3
305.99"
707,240.0,"[353.4842892333139, 579.529103493192, 483.00383745236013, 807.005442716337]","[358.1564025878906, 675.0072631835938, 408.3146667480469, 707.527099609375]",59T4405315
707,282.0,"[496.08097602766986, 579.3890917700461, 584.5671951100445, 741.9993480290576]","[501.90582275390625, 642.1809692382812, 540.6956176757812, 668.4401245117188]","59-T2
686.23"
707,289.0,"[714.7546108333041, 587.69834501985, 822.6219729623368, 753.0843346008585]","[737.8941650390625, 643.3353881835938, 777.740478515625, 670.0845947265625]","59-V3
305.99"
708,240.0,"[339.74803057535223, 560.9176578779343, 470.80835252912755, 798.2500983048271]","[344.20489501953125, 674.7841796875, 394.24267578125, 706.7122802734375]","59-TA
053.15"
708,289.0,"[700.7305722669275, 591.7838031330074, 806.1185910499648, 753.6208842613099]","[721.8584594726562, 643.8126220703125, 763.445068359375, 669.0808715820312]","9V-K6
0599"
708,282.0,"[481.8462627079014, 583.2790854901358, 571.5485954096175, 743.9356581165276]","[484.6518859863281, 644.6301879882812, 521.4735107421875, 668.2627563476562]","9T-C6
586.23"
709,240.0,"[326.10285125114973, 571.5550672227715, 456.03262173014474, 804.4557028544417]","[328.8097229003906, 675.201904296875, 380.7961120605469, 706.6483764648438]","59-TA
053.15"
709,289.0,"[685.3306111044502, 595.7535982066836, 788.2467172477392, 753.9376995250841]","[711.383056640625, 645.2180786132812, 745.3477783203125, 668.5836181640625]","59-VE
805.99"
709,282.0,"[467.2076537857994, 588.5180364242203, 556.0485097869623, 745.1495572726271]","[472.49981689453125, 645.7645263671875, 508.8592529296875, 669.4534912109375]",59T2688623
710,240.0,"[313.27403103617416, 573.8863716617558, 441.9441113469186, 803.957371480402]","[319.9149169921875, 674.1734619140625, 368.98931884765625, 706.877197265625]","59-TA
053.15"
710,282.0,"[454.34730213402224, 576.9407293661022, 541.4621984587486, 736.4035466710652]","[457.9258117675781, 641.6149291992188, 497.2473449707031, 665.3104248046875]","59-T2
686.23"
711,240.0,"[302.75658135861346, 578.3051866238275, 428.8167379629294, 803.1417079978869]","[307.3528747558594, 672.8941040039062, 356.3491516113281, 704.845458984375]","59-TA
053.15"
711,289.0,"[659.2102726099741, 597.393053571254, 758.0589594579668, 751.3370015005145]","[686.018798828125, 643.2910766601562, 720.33642578125, 665.4990234375]",59LV3930599
711,282.0,"[440.43911286006187, 582.4828587439522, 527.7508734849004, 739.1575331049955]","[447.7576904296875, 638.25146484375, 483.8946533203125, 663.7326049804688]","5P-B2
685.23"
712,240.0,"[291.34332340846663, 573.0342293375693, 417.84850377176235, 798.6429993637655]","[298.1877136230469, 673.2365112304688, 344.0302734375, 704.3816528320312]","59-TA
053.15"
712,289.0,"[648.4102365303598, 594.4730008129782, 750.6299919728741, 749.7687246646688]","[668.6259765625, 644.27294921875, 705.4912109375, 667.7461547851562]",99V3330599
712,282.0,"[429.5661146099517, 587.9241162724082, 515.8784551062721, 740.319096544666]","[433.7154235839844, 640.9751586914062, 472.6376037597656, 664.6473999023438]",59PT268623
713,240.0,"[282.1312512085003, 575.9226345430371, 408.13422559518995, 798.723367308436]","[290.4420166015625, 673.6964111328125, 337.3178405761719, 703.3787841796875]","59-TA
053.15"
713,289.0,"[639.3755216885124, 594.3012654834039, 741.0202949109362, 749.5558313442199]","[662.9573974609375, 644.0960083007812, 699.0418701171875, 669.1605834960938]","59-V9
330.59"
713,282.0,"[417.5516490832695, 591.6026192368397, 503.77463162476096, 740.568481701029]","[424.2719421386719, 640.1702270507812, 462.9405212402344, 663.662841796875]","59-C6
8623"
714,240.0,"[274.36198358049194, 572.5652802211596, 400.77947588318887, 795.851314331449]","[282.412109375, 672.7974243164062, 331.11138916015625, 704.5684814453125]","59-TA
053.15"
715,240.0,"[269.5213931595815, 573.157538339693, 396.4896212642028, 793.7551656062185]","[279.22479248046875, 673.5489501953125, 326.92340087890625, 704.4654541015625]","59-TA
053.15"
715,289.0,"[626.5381972928208, 596.8112713968549, 730.3476178493463, 751.3397011831485]","[649.19677734375, 647.6510620117188, 688.8966064453125, 672.4232788085938]","59-V3
0599"
715,282.0,"[404.8912347462583, 591.0823075798751, 491.9183877543503, 737.3496860229197]","[410.2868957519531, 642.7575073242188, 449.6463317871094, 664.2573852539062]",99CZ7686253
716,240.0,"[266.7196824880879, 577.3678235427332, 393.05012851187956, 795.1480319814058]","[275.47772216796875, 674.0297241210938, 328.1536865234375, 707.2213134765625]","59-TA
053.15"
716,289.0,"[623.7093836591691, 600.0970506345392, 728.2192309717609, 753.8861802452708]","[645.9901123046875, 650.2635498046875, 685.7000732421875, 674.2955932617188]","59-V3
305.99"
717,240.0,"[266.07118828735486, 581.6438583301323, 392.296002382203, 796.410162459462]","[278.4051513671875, 674.737548828125, 329.4461669921875, 707.063720703125]","59-TA
053.15"
717,289.0,"[622.996029040727, 601.1952687987733, 727.7278913391182, 754.8628215734847]","[647.6875, 650.20751953125, 688.224365234375, 675.705322265625]","59-V3
305.99"
717,282.0,"[401.5312118214032, 595.4081237759755, 488.536492180137, 739.9318026248887]","[412.622314453125, 644.8829345703125, 449.0885009765625, 666.1973266601562]","99-C6
865.25"
718,240.0,"[267.49497681941415, 578.7504909357514, 393.3975872132766, 793.4842097829311]","[280.1068115234375, 674.5029296875, 327.74053955078125, 704.6194458007812]",59T4405315
718,289.0,"[623.4590622503597, 601.2806823722638, 728.6745640814224, 754.5923869422293]","[647.7313232421875, 650.221435546875, 687.665283203125, 675.0353393554688]","59-V3
0599"
718,282.0,"[403.55823493393166, 592.4818558485529, 490.492771393398, 737.2089546080142]","[413.67938232421875, 645.9755859375, 448.11181640625, 665.080078125]","9Y-C6
8623"
719,240.0,"[272.76332111616136, 577.9974236931711, 398.9881524123583, 792.7591803602733]","[282.220458984375, 673.3621215820312, 329.829833984375, 704.7874145507812]","59-TA
053.15"
719,289.0,"[624.8657339904271, 600.7091391637641, 730.9966602224372, 753.8356352921658]","[650.6298828125, 650.703125, 690.3990478515625, 675.337890625]","59-V3
0599"
719,282.0,"[404.5854038334899, 591.9028576910205, 491.2841449393265, 735.296338939602]","[416.1324462890625, 644.6878051757812, 451.17132568359375, 664.6276245117188]",59C6865253
720,240.0,"[275.045230444147, 589.3688915983385, 397.8881920095731, 797.6937928958312]","[288.76580810546875, 675.1181640625, 334.7164001464844, 704.9495849609375]","59-T4
053.75"
720,289.0,"[629.2027941139577, 601.8848772297242, 733.7287109714475, 754.5211982144579]","[657.2177124023438, 652.2362670898438, 694.7435302734375, 678.0564575195312]",59V3350599
720,282.0,"[409.7209924909887, 595.4771464377789, 494.4002779637624, 736.0974460933219]","[423.7720947265625, 642.3494873046875, 456.1612548828125, 664.2083740234375]","99-C5
6857"
721,289.0,"[633.7137092173061, 603.7159855640734, 735.708743677639, 755.0944483624637]","[663.204345703125, 652.009033203125, 697.5047607421875, 677.7815551757812]","99-YV
305.99"
721,282.0,"[415.3394651050251, 598.2473980347827, 499.2074312959226, 737.2544940940816]","[430.3340148925781, 648.7908325195312, 461.4919738769531, 666.9344482421875]","59-F6
8572"
722,302.0,"[283.26232063889324, 591.5993490857752, 417.8294178421379, 791.2393318323204]","[295.2076416015625, 672.6354370117188, 339.1099853515625, 703.3129272460938]","59-TA
053.15"
722,289.0,"[635.5952994231865, 603.915391207401, 735.5480286511814, 754.482427540014]","[662.6539306640625, 651.9937744140625, 697.6702880859375, 677.7501220703125]","59-V3
0599"
723,302.0,"[284.8229642988952, 586.9482692051208, 414.72346086908345, 786.4800332993664]","[297.8599853515625, 671.472900390625, 339.0926513671875, 701.193115234375]","59-T4
053.75"
723,289.0,"[637.4125005230809, 602.5130196423182, 736.9050590434839, 752.8663794190021]","[662.951416015625, 652.6817626953125, 697.2299194335938, 675.5606079101562]","59-V3
305.99"
723,282.0,"[417.98297087275233, 596.7469070960063, 499.19101771249694, 734.1090346962261]","[429.1211242675781, 644.4552001953125, 464.1898498535156, 664.611572265625]","59-Y2
6867"
724,302.0,"[284.7007666189056, 586.6792753349694, 407.05931255288726, 783.1475543739441]","[296.9891357421875, 668.555908203125, 338.5767517089844, 699.6717529296875]","59-T4
053.75"
724,289.0,"[637.7081154218433, 602.4924315401847, 736.2558704275041, 752.2306170083257]","[663.0613403320312, 652.823974609375, 697.9281005859375, 676.725341796875]","9V-D3
0599"
725,302.0,"[285.7544387007281, 599.4862351001949, 398.37847425093867, 785.562164652002]","[298.70062255859375, 668.5863037109375, 339.84820556640625, 698.6773681640625]","59-T4
053.75"
725,282.0,"[419.74391306436763, 596.11338364219, 500.81231268678386, 731.6702147239264]","[430.0350036621094, 644.7852172851562, 463.5680236816406, 664.477294921875]","55-C6
8573"
726,302.0,"[287.78053381394716, 605.0102358347825, 395.00878030102854, 784.8813180684316]","[298.13726806640625, 668.0095825195312, 339.2780456542969, 698.023681640625]","59-T4
053.15"
726,289.0,"[637.6309251685853, 599.5731345513643, 736.8447613816614, 750.8532226048924]","[661.2308959960938, 653.55810546875, 695.884765625, 677.720458984375]","59-V3
0599"
727,304.0,"[283.25437103780865, 585.1995156780159, 409.2833684574177, 782.7646026464209]","[298.67535400390625, 664.9830322265625, 338.10882568359375, 696.689208984375]","59-T4
053.15"
727,289.0,"[635.7031021353533, 601.2907057010074, 733.8040381217205, 750.9282529377768]","[661.613037109375, 653.439208984375, 695.6661376953125, 676.627197265625]","59-VY
305.99"
727,282.0,"[420.7560967757183, 595.3152770394506, 500.7133023399493, 729.192259093142]","[428.8616638183594, 641.45556640625, 465.6764831542969, 662.70166015625]","59-B2
686.77"
728,304.0,"[284.022325982137, 587.0210273558944, 404.13903481242903, 780.3302056681298]","[299.0893249511719, 666.4019165039062, 339.5503234863281, 696.0338745117188]",59T4405315
728,282.0,"[421.8915285361246, 596.0167238132927, 500.2201092490152, 729.0860186956389]","[429.20654296875, 642.3787841796875, 466.2344055175781, 662.6263427734375]","59-B2
686.25"
729,304.0,"[285.16456165114045, 588.4372314600043, 401.15057945070345, 779.4787786557006]","[301.44744873046875, 669.275146484375, 340.1510009765625, 697.7760009765625]","59-T4
053.15"
729,282.0,"[423.94052617110293, 597.1285737571886, 502.5958356421241, 729.1424639424658]","[432.6836242675781, 641.033447265625, 466.0110168457031, 661.974853515625]","99-C6
8575"
730,304.0,"[285.7281473544105, 588.9439391993195, 400.43592274753195, 780.0024361727245]","[297.7187805175781, 664.023681640625, 338.28973388671875, 696.4432373046875]","59-T4
053.15"
730,282.0,"[423.213258353937, 596.9508905565095, 501.94779294510033, 728.4852755782996]","[429.8806457519531, 643.2632446289062, 464.6600646972656, 662.19873046875]","52-G8
5725"
731,304.0,"[284.68187696495113, 586.0767778253697, 401.96710981432625, 779.5526959331115]","[291.88330078125, 665.44091796875, 335.48284912109375, 695.0078735351562]","59-T4
053.15"
731,282.0,"[421.4982280445779, 595.6825971448701, 500.1877644067772, 727.1147616771196]","[427.5674743652344, 639.533935546875, 462.1394348144531, 661.927001953125]","9Y-C6
565.75"
732,304.0,"[284.2760425830288, 587.3592911240407, 400.613884107804, 779.7761368992776]","[294.5791320800781, 665.6621704101562, 335.5754089355469, 695.73486328125]","59-T4
053.15"
732,282.0,"[421.2546316331799, 597.7087845083374, 498.3450340064659, 727.9726784563113]","[427.34783935546875, 642.841796875, 462.75201416015625, 662.9772338867188]","91-C5
9672"
